logFC	logCPM	LR	PValue	FDR
HMPREF1120_09201	1.50742076497091	6.91034420761363	121.867508278552	2.46779771587818e-28	8.86501155090062e-27
HMPREF1120_05825	1.67957712987584	6.26329785821369	121.23382664807	3.39645551294392e-28	1.21516102703989e-26
HMPREF1120_07614	-1.62858926187254	5.68824683841023	121.195875163883	3.46205449539362e-28	1.23363611192715e-26
HMPREF1120_03775	1.7692295754955	7.43668553817834	121.112186308912	3.61122311370322e-28	1.28162163276287e-26
HMPREF1120_04216	-3.29931585339613	3.32462447560311	120.909134544369	4.00041484583382e-28	1.41406663970534e-26
HMPREF1120_06473	-2.16438603492771	7.37881388426659	120.586850545755	4.7060709073151e-28	1.65687444653161e-26
HMPREF1120_06508	1.79049652560656	5.38801561327671	120.309318136641	5.4127282572824e-28	1.89810633371447e-26
HMPREF1120_03130	1.64513825699374	5.27654541928588	120.158064600391	5.84156639017158e-28	2.0403921814208e-26
HMPREF1120_02092	-1.60276813428818	5.34915622273787	120.11424853198	5.97202732904186e-28	2.07774824829696e-26
HMPREF1120_07720	-1.61705064244085	7.78606073204728	119.999355000647	6.32812548218605e-28	2.19300568180699e-26
HMPREF1120_03992	-1.62512539293355	8.14977625762758	119.267217702918	9.15301653840618e-28	3.15957840429279e-26
HMPREF1120_03362	1.36496390439509	6.67163775328939	119.067333326854	1.01234128178699e-27	3.48095716231583e-26
HMPREF1120_00545	2.02158196285166	9.14271435713405	118.837876071167	1.1364885543728e-27	3.88408342879344e-26
HMPREF1120_02240	-1.68696835561384	6.78189896256955	118.834594915282	1.13837004419769e-27	3.88408342879344e-26
HMPREF1120_11006	2.25326940974723	8.58030626271204	118.75352959004	1.1858570956646e-27	4.03054582861078e-26
HMPREF1120_02285	1.63077227285791	6.54758555010003	117.895719646897	1.82747781523289e-27	6.1875177981659e-26
HMPREF1120_04363	-2.88321623736147	5.10410302916455	116.893183914808	3.02952178785744e-27	1.02182763508764e-25
HMPREF1120_02210	1.63269971331445	5.35848704838145	116.607290926357	3.49927402635439e-27	1.17578268330395e-25
HMPREF1120_04220	1.69760075736206	7.66042603611712	116.544311997839	3.61217709193816e-27	1.20912155157036e-25
HMPREF1120_04730	-1.76053189449006	6.16275719597934	116.188040144318	4.32301107164407e-27	1.44160184302334e-25
HMPREF1120_07703	-1.44889027103353	5.84026254897759	115.820604033955	5.20296025555411e-27	1.72851728489969e-25
HMPREF1120_08561	-1.41446598398833	6.11733596748144	115.527651123124	6.03122102115628e-27	1.9961760361033e-25
HMPREF1120_00076	-1.94586737464607	5.4729839600237	115.187005042888	7.16153576246513e-27	2.36143625122777e-25
HMPREF1120_02257	1.5308330401041	5.47998199339483	114.992242755427	7.90059145124786e-27	2.59544708753447e-25
HMPREF1120_08904	-1.42986093221235	6.97069422447514	113.857857362961	1.39992558008098e-26	4.58190457450948e-25
HMPREF1120_07088	-2.83773420811406	5.72041163906942	113.676526462341	1.53398363668143e-26	5.00214516507521e-25
HMPREF1120_04605	-2.85541485803298	5.76401448493596	113.099328668441	2.05231646644337e-26	6.66776493160296e-25
HMPREF1120_09134	-3.08768273769503	8.14886535018511	113.006949897963	2.15019849280601e-26	6.96018464502811e-25
HMPREF1120_04783	-1.69619242347928	5.2703349993714	112.384753984424	2.94282994385886e-26	9.4911635817083e-25
HMPREF1120_04797	2.95254140071921	5.34136709420923	112.132349838824	3.34236545190381e-26	1.07405394539905e-24
HMPREF1120_02298	-1.95966493255795	5.26596878728094	112.119427186737	3.36422203198494e-26	1.07716051074822e-24
HMPREF1120_06150	-1.42358417006099	6.66183304980868	112.074275927657	3.44171647803548e-26	1.09799453127796e-24
HMPREF1120_01097	1.37926106093785	6.43359269002203	111.847387254341	3.85900959620134e-26	1.22669308638961e-24
HMPREF1120_06315	-1.55612676691892	5.83257606514055	111.836117617621	3.88100797221492e-26	1.22926406632485e-24
HMPREF1120_00453	-1.73486381305893	6.73866495522725	111.48223205263	4.63944695377076e-26	1.46424259751687e-24
HMPREF1120_03388	-3.0452176817145	4.51208860034347	111.437302274516	4.74579111632409e-26	1.49247530587032e-24
HMPREF1120_02241	-1.77136038711736	5.85782958348232	111.113700020978	5.58725604959026e-26	1.7508716918521e-24
HMPREF1120_06816	-1.59510144644177	6.26196780950263	110.989743713689	5.94776148574004e-26	1.8572568286037e-24
HMPREF1120_02258	-1.90703293729826	7.66518738207712	110.943574331971	6.08790527119421e-26	1.89432460850504e-24
HMPREF1120_03260	1.75186265126755	8.0138989022123	110.924655837016	6.14628051646908e-26	1.90577827803639e-24
HMPREF1120_02187	-2.07674371631131	4.58712217017235	110.700532722971	6.88195283533936e-26	2.12642717503126e-24
HMPREF1120_00233	-1.81458570526519	6.62665370872127	110.536510685553	7.47558235271441e-26	2.301802134179e-24
HMPREF1120_01347	-1.84864698094655	8.94061134381467	110.211900673319	8.80563638280002e-26	2.70192391370846e-24
HMPREF1120_01790	1.79202580685378	5.02860784799564	110.002735370837	9.78556140204403e-26	2.99221474428592e-24
HMPREF1120_04133	-2.48178137554461	4.23268451974665	109.876851913118	1.04271422903659e-25	3.17740194551598e-24
HMPREF1120_00146	-1.51811082515466	6.20360596292694	109.862956012007	1.0500494261495e-25	3.18875834325882e-24
HMPREF1120_00966	-1.48640846506546	7.01950775705661	109.635701545128	1.1776038548776e-25	3.56386481697032e-24
HMPREF1120_05228	-3.29102595849981	3.9395221742306	109.454248910294	1.2904897494474e-25	3.89216993715585e-24
HMPREF1120_01274	2.01407323562	5.25688191793876	109.1295417039	1.52018933216739e-25	4.56935820692626e-24
HMPREF1120_01172	2.26832908555283	6.66295522703523	109.071444352674	1.56540589513254e-25	4.68931928653772e-24
HMPREF1120_05853	-1.30143811425212	6.7648716551734	108.843347529333	1.75632208523616e-25	5.24345211730808e-24
HMPREF1120_06671	-1.65014164961045	6.6316521761976	108.708281108209	1.88017533014329e-25	5.59431292675969e-24
HMPREF1120_08653	-2.43137592104422	3.82711891662096	108.676044680061	1.91100432525583e-25	5.66696148398851e-24
HMPREF1120_00205	-2.15180453591692	9.01498224647551	108.512461199547	2.07541385644558e-25	6.13392382923397e-24
HMPREF1120_05771	-3.74783603490886	5.67480854078471	108.408609115808	2.18705728110797e-25	6.44234173105037e-24
HMPREF1120_00150	1.83055312504908	5.16432796803607	108.373573922838	2.22606018783927e-25	6.53544647173941e-24
HMPREF1120_02072	-1.76600806704911	9.5576026034315	108.229665259489	2.39369996825852e-25	7.00434656274853e-24
HMPREF1120_01644	1.37762931600626	6.62313100623936	107.677483826776	3.16275399048993e-25	9.22417723232986e-24
HMPREF1120_02238	-2.31367087625613	4.74440628175156	107.348859130888	3.73316582852141e-25	1.08519692192907e-23
HMPREF1120_03803	1.63002142483459	6.2765100632207	105.947652488473	7.5708968455135e-25	2.19357427619025e-23
HMPREF1120_01936	-1.95631771284714	9.56355240870116	105.923725889539	7.66286339687266e-25	2.21296483131254e-23
HMPREF1120_05095	-1.45747825968952	6.98558819917222	105.912357319185	7.7069514623447e-25	2.21844723363974e-23
HMPREF1120_06907	-2.93459138742434	3.91783453499116	105.801400403235	8.15079763715287e-25	2.33859086751688e-23
HMPREF1120_04069	1.60351128669588	5.58429178984016	105.774862295959	8.26068909563459e-25	2.3575036469645e-23
HMPREF1120_04764	-1.38811749159336	6.48319921398028	105.772613126128	8.27007050536375e-25	2.3575036469645e-23
HMPREF1120_03345	-2.53504673776165	9.09476456144095	105.385768336172	1.00529314395824e-24	2.8565194576074e-23
HMPREF1120_03351	1.38064265065227	6.89853416988515	105.354437850228	1.02131437395028e-24	2.89274202647393e-23
HMPREF1120_04032	-3.22560519171029	5.37454283504201	104.808452598927	1.34532241811817e-24	3.79827929997132e-23
HMPREF1120_07633	-1.36759951592379	5.92319928204968	104.793123978815	1.35577033982452e-24	3.81558678121951e-23
HMPREF1120_07727	-1.46341236597242	5.4788689952498	104.63142562646	1.4710508432834e-24	4.12688136574458e-23
HMPREF1120_05874	-1.45435946305365	5.66947409226358	104.378996966741	1.6709243699582e-24	4.67277172700019e-23
HMPREF1120_02004	-1.40566282965957	6.43209213903334	103.767396534007	2.27518553008914e-24	6.34252824271222e-23
HMPREF1120_01788	-2.12024987318771	4.65939038653337	103.600357049807	2.475325811034e-24	6.87875917990802e-23
HMPREF1120_03488	-1.49114089981314	6.8627452162576	103.510539917515	2.59012532756338e-24	7.17521552340991e-23
HMPREF1120_01673	1.65221680677608	7.03898917486792	103.430438467132	2.69699157059487e-24	7.4479107841709e-23
HMPREF1120_08099	-1.90249550831726	5.63517302632272	102.9649225754	3.41135165508435e-24	9.3913129520188e-23
HMPREF1120_04144	-1.50685236492416	6.43372759540973	102.634022028946	4.03149963241997e-24	1.1064087655806e-22
HMPREF1120_04904	-1.39346439819416	7.10778645620592	102.499928381803	4.3138327132997e-24	1.18022723490494e-22
HMPREF1120_02216	1.29523650279396	6.78036686184605	102.455444025782	4.4117963793736e-24	1.20330384581866e-22
HMPREF1120_08874	-2.31534731339879	4.33136858816164	102.419669112493	4.49219195998438e-24	1.22146154924252e-22
HMPREF1120_09136	-2.02724330793826	4.68388296800171	102.189878728409	5.0446994416765e-24	1.36748493761028e-22
HMPREF1120_01852	-2.17715138985528	5.16060129938502	101.975366486361	5.62165010543196e-24	1.51922085570955e-22
HMPREF1120_05667	-1.67982160011565	6.37977060037964	101.288899778462	7.95000378684982e-24	2.14189583732902e-22
HMPREF1120_07412	-1.28199361510564	6.57295003676263	101.270948012876	8.02238085731775e-24	2.15482612875735e-22
HMPREF1120_00148	1.6044260444371	6.05953911386494	101.226374573735	8.20495248329546e-24	2.19718682105703e-22
HMPREF1120_09022	1.39627653356391	6.13741281727662	101.10938495137	8.70415098644988e-24	2.3238242376815e-22
HMPREF1120_04563	-3.52733732057873	7.43668540028536	101.021261255055	9.10013846689427e-24	2.42222661542002e-22
HMPREF1120_03601	-1.58270465794818	7.31416093925364	100.893283208011	9.70751667016762e-24	2.57613588030845e-22
HMPREF1120_07592	-1.51584326482207	5.93396737003506	100.719785685592	1.05961796417574e-23	2.80354609264101e-22
HMPREF1120_06440	-3.84302613461791	3.07148531536968	100.50470029852	1.18116323585627e-23	3.11580284037667e-22
HMPREF1120_08982	1.80628367917412	7.75693997402692	100.374401821835	1.26147958934571e-23	3.31776640805002e-22
HMPREF1120_05855	-2.43494516914437	5.93959223566497	100.347957797074	1.27843485798502e-23	3.35238244510789e-22
HMPREF1120_00931	-1.44758699944789	8.00812507824405	100.031263730852	1.50010332486824e-23	3.9220157046925e-22
HMPREF1120_00305	-3.12558332873627	3.2438408301671	99.4299251439405	2.03228438350246e-23	5.29772775723045e-22
HMPREF1120_07018	-1.59542425287653	8.67670774073776	99.4182814763071	2.0442679180553e-23	5.31329282113374e-22
HMPREF1120_03088	-1.29221832311503	6.0998502471223	99.1187914667212	2.37801061855946e-23	6.16260405753956e-22
HMPREF1120_01821	-2.08119901179991	9.96153177774559	99.0618169740805	2.44741769806927e-23	6.32392695843221e-22
HMPREF1120_06112	1.48691346062531	5.53592113650165	98.8888910640047	2.67073357586563e-23	6.88083749560483e-22
HMPREF1120_00130	-2.65620856949621	4.04142437861437	98.7211532440409	2.906805037788e-23	7.46727794155016e-22
HMPREF1120_08761	1.40522838350238	6.46916815797002	98.6743202920701	2.97636781317634e-23	7.62381517827227e-22
HMPREF1120_06467	-2.71982225365142	6.23877068914979	98.4873951927989	3.2710008440783e-23	8.35428741593061e-22
HMPREF1120_01186	-1.31716614529235	6.13605983759172	98.2926292318075	3.60906806507761e-23	9.19116267754779e-22
HMPREF1120_01763	-1.90306293568342	9.26468769655588	97.9835050213428	4.21882251160715e-23	1.07131421077794e-21
HMPREF1120_08184	1.35333784588587	7.20040023041694	97.8179191864081	4.58677979761273e-23	1.16141470118922e-21
HMPREF1120_04664	-1.68945459295833	7.46342349492959	97.4687345249625	5.47134090646198e-23	1.3814354168687e-21
HMPREF1120_07971	2.95422164395636	3.17558495411335	97.4317534197811	5.57448709713246e-23	1.40346844664842e-21
HMPREF1120_00325	-2.52346888094532	3.61172279762247	97.2353893470926	6.15565597699237e-23	1.54538442808754e-21
HMPREF1120_06063	-1.23810270284128	6.36181971760515	97.1010709716788	6.58772544975906e-23	1.64917081585045e-21
HMPREF1120_03868	-2.33284131384986	3.72208304871726	96.8165534796356	7.60575562452606e-23	1.89864583203211e-21
HMPREF1120_01964	-3.97380866068325	6.89819853296912	96.7058975661538	8.04293273491223e-23	2.00212384727942e-21
HMPREF1120_00470	-2.12681153808943	10.9289451501782	96.6423981001666	8.3050641750544e-23	2.0562581114388e-21
HMPREF1120_03552	1.41338923162516	7.20708109811157	96.6419513394724	8.30693839293484e-23	2.0562581114388e-21
HMPREF1120_01614	-1.51154197288759	7.25593241211432	95.917264933113	1.19786198504641e-22	2.9568453524735e-21
HMPREF1120_08437	-1.90447920905494	4.89822470563306	95.8465292487126	1.2414346397846e-22	3.05586571358678e-21
HMPREF1120_00006	2.01292655419822	3.99527579429503	95.7948412607925	1.27427326517256e-22	3.12798690120274e-21
HMPREF1120_08679	-1.65658750905383	5.56550701491051	95.7635766768128	1.29455666000682e-22	3.16897429486988e-21
HMPREF1120_02215	1.48857176108299	5.5415961513406	95.6661537370231	1.35985566298886e-22	3.31962555078248e-21
HMPREF1120_01761	-2.14841288094492	4.28778732206417	95.3012724491242	1.63508016795589e-22	3.98004902627605e-21
HMPREF1120_08987	1.39914458919816	6.56503687702055	95.2960491032858	1.63940007419314e-22	3.98004902627605e-21
HMPREF1120_00151	2.14936748581722	8.19389312802902	95.1468619432672	1.76772191741274e-22	4.27982426963737e-21
HMPREF1120_04338	-1.79903510747819	4.61488863075137	95.1172522288633	1.7943611168387e-22	4.33245059822502e-21
HMPREF1120_09211	-1.44993074674755	5.28866607103493	95.0465029764493	1.85964993214398e-22	4.47785461862571e-21
HMPREF1120_00090	-1.29645204934323	6.20282152215692	94.941962739996	1.96049620428517e-22	4.70785460795327e-21
HMPREF1120_03376	-3.73471028764491	4.50992985948094	94.9133610465159	1.98902801483822e-22	4.76342562794725e-21
HMPREF1120_04443	-2.52641245590031	4.19941266604774	94.7821811222957	2.12530157060207e-22	5.0760243187596e-21
HMPREF1120_05462	2.39349386840463	3.64993058308571	94.7571302571767	2.15236805088307e-22	5.12681306351853e-21
HMPREF1120_05043	-2.88083472568835	10.2406118447213	94.6298434468851	2.2953163114028e-22	5.45261028060929e-21
HMPREF1120_05140	-5.51741113538714	4.61544110115109	94.506613076339	2.44274958802469e-22	5.78728635640059e-21
HMPREF1120_05635	1.7073819231971	5.1603860691265	94.3494731060998	2.64457289500437e-22	6.24868734576301e-21
HMPREF1120_07267	1.49771422370081	6.31623718855548	94.3219384724431	2.68161678494909e-22	6.31931934095869e-21
HMPREF1120_06225	-1.61186695071239	5.15501019976844	94.209826999155	2.83788281864978e-22	6.66977937989577e-21
HMPREF1120_07722	-1.30719602345965	6.43627961102982	94.1216319365132	2.96718787337741e-22	6.95518282149501e-21
HMPREF1120_01937	-1.31803888949959	7.34778969430433	94.0322653306308	3.10422264954439e-22	7.25714697196396e-21
HMPREF1120_05581	-1.58184559383957	7.48433211793122	93.9880389551478	3.17436299772175e-22	7.40154243030794e-21
HMPREF1120_03675	1.25943759860974	6.77487800056545	93.7905336117387	3.50745307824223e-22	8.1566744348491e-21
HMPREF1120_02612	-2.40447747394018	5.24875432951431	93.7747914952167	3.53546008086451e-22	8.20022591459308e-21
HMPREF1120_02217	-1.91552401293681	4.69287605153881	93.6752090773244	3.71788561258384e-22	8.60077360167628e-21
HMPREF1120_00837	-1.35841463089477	6.96864805607773	93.3037260350543	4.48546880722315e-22	1.03493701956739e-20
HMPREF1120_02742	1.40836662750617	7.58190666164125	93.2725945332561	4.55657947125193e-22	1.0486065830066e-20
HMPREF1120_08410	2.21412384924778	7.58635512738408	93.22786547094	4.66072820375507e-22	1.06978844510607e-20
HMPREF1120_06939	-1.34183889848935	6.9616810267515	93.1120619676284	4.94156578789852e-22	1.13131131781501e-20
HMPREF1120_04803	4.27101019283795	3.46145423019769	93.090591306003	4.99546513215151e-22	1.14069574606778e-20
HMPREF1120_05148	-3.11330032646165	3.16603221472368	93.0169859017306	5.18474495781066e-22	1.18086575237559e-20
HMPREF1120_02181	1.98760408307153	4.20401118388118	92.8440380412045	5.65820145925066e-22	1.28538628008735e-20
HMPREF1120_09232	1.30590388246472	6.40974568239216	92.7409783528301	5.96065202331868e-22	1.35062261359147e-20
HMPREF1120_06469	-2.03630615831822	3.89913273413179	92.311960417091	7.40354987724173e-22	1.67327801189732e-20
HMPREF1120_07266	1.63528880506888	5.59391999962836	92.251674084774	7.63255524269098e-22	1.72063496631786e-20
HMPREF1120_02772	-1.90890167922983	4.13743771018287	92.0890851939355	8.2861127838881e-22	1.86321574227021e-20
HMPREF1120_05846	2.28501424526427	7.48015572279508	92.0325110297486	8.52641475526658e-22	1.91238393889063e-20
HMPREF1120_06188	2.25819925781519	8.93464099945484	91.8771671594845	9.22270268687734e-22	2.06331705427684e-20
HMPREF1120_04752	-1.44002402441568	7.26953201258731	91.7856640119561	9.65916891745032e-22	2.15550696271486e-20
HMPREF1120_04828	-1.49892302773891	7.95507951754756	91.7284843701629	9.94234158879519e-22	2.21311014156633e-20
HMPREF1120_06898	-1.45998544767384	7.5307843007674	91.7111995813449	1.00295650368074e-21	2.22691623694137e-20
HMPREF1120_05220	1.25447641948334	6.69158957773475	91.6184107113239	1.05110524348608e-21	2.32797419465827e-20
HMPREF1120_07536	-1.37768405807944	7.16536652086231	91.5272476046909	1.10066134105153e-21	2.4316360677181e-20
HMPREF1120_00340	-3.09688715311594	4.98925358485542	91.26296807373	1.25792905005635e-21	2.77214938038604e-20
HMPREF1120_00379	1.39249893545157	5.74119926420102	91.2359162056218	1.2752443892519e-21	2.80331708154702e-20
HMPREF1120_08120	-2.08169963991452	4.98465764533411	91.1140231161696	1.35627086381711e-21	2.97403613487637e-20
HMPREF1120_08623	-1.43045774179262	8.07021709152181	90.9625075933223	1.46420361164133e-21	3.20276418714713e-20
HMPREF1120_00144	-1.46367744247392	5.40615264087704	90.3367428389075	2.00887159755349e-21	4.38330822409387e-20
HMPREF1120_02049	1.42269316240564	7.46831078868931	90.1686843984867	2.18696308114742e-21	4.76014599706891e-20
HMPREF1120_02882	-5.07865453347513	4.80156238507893	90.1498734620261	2.20785499558141e-21	4.79381194003756e-20
HMPREF1120_05003	-1.67807689082665	7.68775738867395	89.9774074474287	2.40895190696348e-21	5.217624510254e-20
